Phase Band Mag Sigma
10.3492755032608 i 17.7280506293 0.017
17.1568024895515 i 17.6923412968 0.013
18.1649907614602 i 17.6968442455 0.014
21.0974423806331 i 17.7239112395 0.014
22.0015851405315 i 17.7346929675 0.014
24.9484683458208 i 17.9703366719 0.036
25.9036370708997 i 17.9520176321 0.13
27.8650977341273 i 18.2230154232 0.048
28.7909170475614 i 18.3410755585 0.022
29.8018185354563 i 18.4220263584 0.018
30.7519011961546 i 18.5111466302 0.019
31.7400661285708 i 18.6124700183 0.032
32.6983078868114 i 18.5950015344 0.027
33.6390450257738 i 18.6881135245 0.031
34.6014781678556 i 18.8123756055 0.036
35.5359622678275 i 18.8718465183 0.036
36.542186132455 i 18.8908662308 0.051
42.3705533404734 i 19.2025385124 0.036
44.2755518817492 i 19.3409159637 0.03
47.2166585626824 i 19.4726915999 0.018
50.1411942040297 i 19.633622653 0.02
51.1346688709596 i 19.586 0.021
52.0912282407886 i 19.628 0.024
53.059914421868 i 19.641 0.022
54.0492366041095 i 19.688 0.026
55.0063600116777 i 19.733 0.033
55.9730137119548 i 19.83 0.032
58.8900612661732 i 19.848 0.022
59.8866186910494 i 19.95 0.034
60.820208110482 i 19.935 0.026
61.7908197996754 i 19.975 0.035
62.8271613342505 i 19.962 0.045
63.7400661285691 i 20.059 0.047
67.6193620538821 i 20.182 0.121
68.5749489448659 i 20.206 0.116
69.554419916376 i 20.24 0.066
70.5156374598889 i 20.373 0.079
75.4453077895649 i 20.411 0.073
87.0096567149708 i 20.925 0.063
87.9840513468922 i 20.838 0.06
88.9533015656966 i 21.005 0.086
97.6988330253852 i 21.079 0.151
103.49657687446 i 21.33 0.093
