Phase Band Mag Sigma
-5.22797728671465 B 18.0476940436 0.086
-3.24902543242583 B 17.5729326187 0.07
-2.27431780269378 B 17.445270312 0.027
-1.27991910974524 B 17.3562624773 0.029
-0.295365948404953 B 17.3377852145 0.027
0.689187212935338 B 17.3883097316 0.022
1.63435824782116 B 17.3906533972 0.029
2.66813906723133 B 17.4736416868 0.027
3.63300116534797 B 17.5319144878 0.042
5.60210748802855 B 17.8393708659 0.061
6.60635171259249 B 18.0592107848 0.066
7.51214062102384 B 18.2288250448 0.057
8.52623037720319 B 18.5690815352 0.068
10.5051822314992 B 18.8127629937 0.258
11.5192719876785 B 18.899403093 0.306
12.4939796174106 B 18.7789165521 0.453
14.4630859400912 B 19.2480572787 0.137
15.3590293169071 B 19.3658607288 0.155
16.3731190730865 B 19.5763197388 0.207
17.4068998924966 B 19.2837918399 0.088
18.3225343325434 B 19.3940618659 0.089
20.2719495919932 B 19.6600852822 0.14
22.2804380411282 B 19.8225700071 0.092
24.2003167057461 B 19.8163544324 0.131
26.1694230284267 B 20.2505059074 0.193
28.1483748827155 B 20.4259116127 0.236
-7.40383977327584 V 17.4047125266 0.063
-5.42488791898701 V 17.0806514621 0.044
-4.45018028925496 V 16.9215443005 0.023
-3.45578159630643 V 16.7946884878 0.017
-2.47122843496614 V 16.7492407528 0.016
-1.48667527362585 V 16.6694818604 0.021
-0.541504238740026 V 16.6671905899 0.017
0.492276580670146 V 16.642828402 0.022
1.45713867878678 V 16.6704206949 0.019
3.42624500146736 V 16.8057452599 0.023
4.43048922603131 V 16.8639762346 0.023
5.33627813446266 V 16.9477066792 0.032
6.35036789064201 V 17.0627686807 0.022
8.329319744938 V 17.1838670905 0.117
9.34340950111736 V 17.2850653007 0.093
10.3181171308494 V 17.543336682 0.077
12.28722345353 V 17.6784899285 0.02
13.1831668303459 V 17.7773910217 0.046
14.1972565865253 V 17.8298745446 0.029
15.2310374059354 V 18.0389919701 0.04
16.1466718459822 V 18.0851313625 0.039
18.096087105432 V 18.2605920081 0.057
20.104575554567 V 18.4135085127 0.053
22.0244542191849 V 18.4344021717 0.07
23.9935605418655 V 18.6639991624 0.078
25.9725123961543 V 18.7716599861 0.076
27.9120821239958 V 18.8510367745 0.106
37.8462235219231 V 19.091 0.238
42.6409974176457 V 19.356 0.078
46.5989011262377 V 19.441 0.091
47.6031453508016 V 19.527 0.066
48.6467717018272 V 19.651 0.142
-7.58105934231738 R 17.2914161133 0.047
-5.60210748802855 R 16.8944957923 0.041
-4.6273998582965 R 16.7785397664 0.017
-3.63300116534797 R 16.6560519638 0.015
-2.64844800400768 R 16.5689357778 0.015
-1.66389484266738 R 16.4970984895 0.018
-0.718723807781564 R 16.4974430272 0.014
0.315057011628607 R 16.4955659312 0.021
1.27991910974524 R 16.4761894135 0.017
3.24902543242583 R 16.5625869638 0.019
4.25326965698977 R 16.5983653147 0.021
5.15905856542112 R 16.6478945671 0.019
6.17314832160047 R 16.7002079481 0.013
8.15210017589646 R 16.7315851193 0.063
9.16618993207582 R 17.0344648935 0.217
10.1408975618079 R 16.9305142959 0.05
11.1549873179872 R 17.0217869467 0.044
12.1100038844884 R 17.157512225 0.02
13.0059472613044 R 17.2355345004 0.02
14.0200370174837 R 17.3727402006 0.016
15.0538178368939 R 17.44514295 0.031
15.9694522769407 R 17.5809626112 0.026
17.9188675363904 R 17.7596628521 0.042
19.9273559855255 R 17.9483192731 0.03
21.8472346501433 R 18.0990087132 0.055
23.8163409728239 R 18.2255125783 0.039
25.7952928271128 R 18.3754743345 0.046
27.7348625549543 R 18.43138348 0.072
37.6690039528815 R 18.786 0.116
42.4637778486042 R 18.928 0.125
46.4216815571962 R 19.037 0.136
47.4259257817601 R 19.147 0.136
48.4695521327857 R 19.413 0.158
-9.45171034886536 I 17.288215051 0.222
-7.47275849457653 I 16.8267582807 0.122
-6.49805086484449 I 16.8107104089 0.073
-5.50365217189595 I 16.7497912643 0.059
-4.51909901055566 I 16.6584428548 0.055
-3.53454584921537 I 16.5993221624 0.047
-2.58937481432955 I 16.5617555202 0.055
-1.55559399491938 I 16.5206902492 0.048
-0.590731896802742 I 16.4511681231 0.058
1.37837442587784 I 16.6470165305 0.065
2.38261865044178 I 16.5827723124 0.031
3.28840755887313 I 16.6039828616 0.049
4.30249731505249 I 16.5914484075 0.055
6.28144916934848 I 16.6275049881 0.173
7.29553892552783 I 16.9257459853 0.255
10.2393528779405 I 16.8667476843 0.036
11.1352962547564 I 16.9298081577 0.076
12.1493860109358 I 16.9939786539 0.049
13.1831668303459 I 17.086883266 0.072
14.0988012703927 I 17.1908781481 0.06
16.0482165298424 I 17.3810895338 0.13
18.0567049789775 I 17.6447937145 0.103
19.9765836435954 I 17.6619816203 0.237
21.9456899662759 I 17.7844479693 0.145
23.9246418205648 I 17.9395292266 0.194
25.8642115484063 I 17.8778440485 0.278
35.7983529463336 I 18.285 0.62
40.5931268420562 I 18.909 0.9
44.5510305506482 I 18.307 0.633
45.5552747752121 I 18.513 0.844
46.5989011262377 I 19.266 0.632
