Phase Band Mag Sigma
-10.5675711228173 B 17.6393261589 0.011
-8.63578910232753 B 17.1894374406 0.009
-6.66497277255772 B 16.8743102641 0.008
-2.85165378740469 B 16.577381715 0.007
0.0968112829175774 B 16.546900235 0.01
2.01559154811928 B 16.5746783435 0.011
3.93946408679363 B 16.6323105588 0.011
6.94341170336044 B 16.7914697221 0.011
10.7147629973682 B 17.1178131157 0.009
12.603860923223 B 17.3315889693 0.01
13.589031900462 B 17.4406671852 0.011
15.5556175771659 B 17.6898128122 0.013
21.4032610936782 B 18.372187582 0.016
22.3186892227032 B 18.4367126171 0.015
23.3601462798322 B 18.5325220342 0.019
26.198837036454 B 18.8232043287 0.022
28.1405131700617 B 18.9954675144 0.028
29.072137826722 B 19.0283444733 0.041
30.0501060445105 B 19.0662412076 0.068
32.8780507487321 B 19.3965376263 0.084
-12.8910419128673 V 17.5579317336 0.012
-10.9592598923776 V 17.1426334494 0.008
-8.98844356260775 V 16.8479035351 0.009
-5.17512457745473 V 16.5684894077 0.006
-2.22665950713246 V 16.4928082201 0.01
-0.307879241930751 V 16.5052116919 0.011
1.6159932967436 V 16.5311874013 0.012
4.6199409133104 V 16.5825267639 0.01
8.39129220731812 V 16.7843453236 0.009
10.280390133173 V 16.8863178353 0.009
11.2655611104119 V 16.9546289871 0.009
13.2321467871159 V 17.0861837427 0.013
19.0797903036282 V 17.3958442055 0.012
19.9952184326532 V 17.4443971744 0.011
21.0366754897822 V 17.4832427679 0.012
23.875366246404 V 17.6848019789 0.012
25.8170423800117 V 17.790606453 0.014
26.7486670366719 V 17.8865587304 0.019
27.7266352544605 V 17.9035123771 0.024
30.5545799586821 V 18.1061571376 0.03
-11.342061386165 r 17.7303135923 0.013
-7.43946303590538 r 17.0475843372 0.007
-3.62614405075236 r 16.7887268896 0.006
-0.677678980430086 r 16.7190601169 0.011
1.24110128477162 r 16.7432599092 0.011
3.16497382344597 r 16.7593522046 0.01
6.16892144001277 r 16.8794450757 0.009
9.94027273402049 r 17.15346702 0.01
11.8293706598754 r 17.2938318282 0.008
12.8145416371143 r 17.344088471 0.008
14.7811273138183 r 17.4049852291 0.013
20.6287708303306 r 17.5084715546 0.009
21.5441989593556 r 17.5159988834 0.009
22.5856560164846 r 17.5181895863 0.008
25.4243467731063 r 17.6187129485 0.009
27.3660229067141 r 17.6730160673 0.01
28.2976475633743 r 17.7285912955 0.011
29.2756157811629 r 17.7809619816 0.015
32.1035604853844 r 17.953459129 0.015
-7.32867220373526 i 18.0132128791 0.015
-3.42607385347567 i 17.3369963003 0.01
0.387245131677354 i 17.1835694649 0.009
3.33571020199963 i 17.2330661756 0.012
5.25449046720133 i 17.2998905249 0.014
7.17836300587568 i 17.3411338546 0.019
10.1823106224425 i 17.4740996939 0.013
13.9536619164502 i 17.7769766506 0.013
15.8427598423051 i 17.8359775319 0.013
16.827930819544 i 17.8039509017 0.014
18.794516496248 i 17.8133339383 0.018
24.6421600127603 i 17.653731556 0.014
25.5575881417853 i 17.6639805831 0.013
26.5990451989143 i 17.5995109997 0.013
29.4377359555361 i 17.6158911127 0.013
31.3794120891438 i 17.6489910399 0.012
32.311036745804 i 17.6604738908 0.013
33.2890049635926 i 17.7118950573 0.018
36.1169496678142 i 17.8398681628 0.015
