Phase Band Mag Sigma
17.8033135247983 V 17.5103114949 0.032
20.6999607523497 V 17.6168880331 0.043
23.5581143290358 V 17.6947745241 0.036
26.435514731151 V 17.9294522149 0.028
32.1903155353885 V 18.2248109283 0.056
36.058927447262 V 18.4582816894 0.039
39.8794222955592 V 18.6605212446 0.198
43.7191639692855 V 18.6760392215 0.058
47.5300354048646 V 18.755068947 0.128
51.4178941421743 V 18.8089255273 0.092
55.2191421650424 V 19.1046119939 0.069
59.0685072514868 V 19.1529669226 0.076
62.898625512495 V 19.1304974281 0.08
66.7383671862283 V 19.3855833823 0.091
67.7392021086977 V 19.2792101054 0.074
-15.0895111388553 R 18.239751868 0.041
-14.1367932799623 R 17.925751868 0.027
-13.1936988337803 R 17.7532583309 0.026
-12.2409809748873 R 17.4964110726 0.017
-11.2401460524109 R 17.3252641593 0.018
-10.2200643045054 R 17.2008943472 0.019
-9.31546350918872 R 17.1156284827 0.012
-8.36274565029569 R 17.0200110995 0.019
-7.41002779140267 R 16.9535917632 0.012
-6.44768651979157 R 16.9481882371 0.109
-5.4757218354624 R 16.8786013141 0.109
-4.52300397656937 R 16.7695318547 0.06
-3.53179246680405 R 16.842614435 0.017
-2.56945119519295 R 16.7998237109 0.019
-1.61673333629993 R 16.7872101618 0.012
0.298325794204202 R 16.7755113293 0.029
2.20376151199726 R 16.8065682405 0.012
4.09957381706524 R 16.8496498955 0.012
6.04350318572359 R 16.9533981567 0.01
7.93931549079857 R 17.0712932838 0.011
9.88324485944991 R 17.1766238708 0.016
12.7606452615651 R 17.3787508289 0.032
15.6284222509693 R 17.4638718228 0.02
18.5058226530845 R 17.5255593025 0.017
21.4024698806359 R 17.4920350906 0.056
24.260623457322 R 17.5829450934 0.036
27.1380238594372 R 17.6171205328 0.036
36.7614365755482 R 18.0421718661 0.026
40.5819314238454 R 18.3115757041 0.036
44.4216730975717 R 18.4347453867 0.039
48.2325445331508 R 18.5830100778 0.106
52.1204032704605 R 18.6742230587 0.061
55.9216512933286 R 18.8842546152 0.046
59.771016379773 R 19.0448286214 0.06
63.6011346407812 R 19.0748973848 0.039
67.4408763145145 R 19.2309022741 0.074
68.4417112369839 R 19.2629958398 0.064
-10.980313909086 I 18.2587162157 0.066
-10.027596050193 I 18.0377162157 0.042
-9.08450160401102 I 17.8325287491 0.05
-8.13178374511799 I 17.6236424136 0.023
-7.13094882264161 I 17.4384807782 0.026
-6.11086707473608 I 17.290286709 0.027
-5.20626627941941 I 17.2829310386 0.026
-4.25354842052638 I 17.1202715331 0.028
-3.30083056163335 I 17.1031934044 0.03
-2.33848929002225 I 17.1775809743 0.245
-1.36652460569308 I 17.0935207468 0.13
-0.413806746800055 I 17.0623541626 0.112
0.577404762965259 I 17.0518311961 0.045
1.53974603457636 I 17.0477926874 0.065
2.49246389346939 I 17.0721849425 0.028
4.40752302397351 I 17.1855101521 0.043
6.31295874176657 I 17.2375263392 0.034
8.20877104683456 I 17.2852498874 0.037
10.1527004154929 I 17.3936462093 0.038
12.0485127205679 I 17.4998897521 0.021
13.9924420892192 I 17.6186057009 0.039
16.8698424913345 I 17.7218257567 0.04
19.7376194807386 I 17.7805308338 0.045
22.6150198828538 I 17.6382830712 0.047
25.5116671104052 I 17.6350018752 0.087
28.3698206870913 I 17.5131079889 0.071
31.2472210892065 I 17.5610230449 0.041
40.8706338053175 I 17.8485104461 0.064
44.6911286536147 I 18.0199958539 0.067
48.530870327341 I 18.1275428218 0.065
52.3417417629201 I 18.4781849149 0.188
56.2296005002298 I 18.3696717257 0.122
60.0308485230979 I 18.9013760944 0.088
63.8802136095423 I 19.2402648207 0.114
67.7103318705505 I 19.0887066824 0.116
71.5500735442838 I 19.1524638705 0.103
72.5509084667532 I 19.1979969308 0.165
