Phase Band Mag Sigma
-15.0744994531294 B 17.1852870651 0.036
-14.1243011947514 B 16.587879854 0.018
-13.1543071393343 B 16.0295217512 0.063
-7.22546592303779 B 14.4083966304 0.01
-6.21588027351381 B 14.2918285561 0.01
-5.17660092842407 B 14.177843284 0.015
-4.23630056857274 B 14.0832551953 0.01
-3.26630651315565 B 14.0348127955 0.01
-2.24682296510495 B 13.9951831202 0.01
-1.27682890968786 B 13.959211633 0.01
-0.296936955744041 B 13.9472069367 0.01
0.692852896726494 B 13.9430487148 0.01
1.69254064772375 B 13.9719891522 0.01
2.67243260166757 B 14.0085640617 0.019
3.6622224541381 B 14.0456520852 0.01
4.67180810366208 B 14.1088364514 0.01
5.64180215907917 B 14.1438588679 0.01
6.63159201154971 B 14.2176163494 0.01
8.63096751354422 B 14.4003668021 0.019
10.5907514214319 B 14.5803834475 0.014
12.5901269234264 B 14.7049440095 0.012
14.549910831314 B 14.9416687774 0.01
18.4991723426766 B 15.3784345163 0.011
21.4586440015615 B 15.7154829221 0.017
24.4379114574998 B 15.9917650397 0.015
27.4072810149114 B 16.2320632611 0.02
34.3259120836785 B 16.7441112048 0.031
-15.7772502483826 V 17.1739801894 0.042
-14.8270519900046 V 16.5573901264 0.017
-13.8570579345875 V 16.0976347672 0.047
-7.92821671829101 V 14.455485654 0.01
-6.91863106876703 V 14.2953291883 0.01
-5.87935172367729 V 14.2227093985 0.011
-4.93905136382596 V 14.1328134683 0.01
-3.96905730840886 V 14.0829176973 0.01
-2.94957376035816 V 14.0238110796 0.01
-1.97957970494107 V 13.993650322 0.01
-0.999687750997257 V 13.9690229264 0.01
-0.00989789852672182 V 13.9808495311 0.01
0.989789852470536 V 13.9649747818 0.01
1.96968180641435 V 13.9844811971 0.01
2.95947165888489 V 14.0012098836 0.01
3.96905730840886 V 14.0424566324 0.01
4.93905136382596 V 14.0706619392 0.01
5.92884121629649 V 14.1155905636 0.01
7.92821671829101 V 14.2179925725 0.01
9.88800062617863 V 14.3599850411 0.012
11.8873761281732 V 14.4532102919 0.01
13.8471600360608 V 14.5697356374 0.011
17.7964215474234 V 14.7614465181 0.01
20.7558932063083 V 14.9232987027 0.012
23.7351606622466 V 15.0581440699 0.013
26.7045302196582 V 15.2212775412 0.011
30.6636896295404 V 15.4456354837 0.014
33.6231612884253 V 15.6984874338 0.02
36.5925308458369 V 15.8440215615 0.027
-16.4701031451091 R 17.1509800337 0.045
-15.5199048867311 R 16.4665190909 0.018
-14.549910831314 R 15.9618804186 0.031
-8.6210696150175 R 14.3809654006 0.01
-7.61148396549352 R 14.2337957945 0.01
-6.57220462040378 R 14.1864885031 0.01
-5.63190426055245 R 14.085125548 0.01
-4.66191020513536 R 14.0853395449 0.01
-3.64242665708466 R 14.0849354394 0.01
-2.67243260166757 R 14.0352321326 0.01
-1.69254064772375 R 14.0210791161 0.01
-0.702750795253216 R 14.013394558 0.01
0.296936955744041 R 14.002998463 0.01
1.27682890968786 R 14.0456233503 0.01
2.26661876215839 R 14.0472089077 0.01
3.27620441168237 R 14.0923955904 0.01
4.24619846709946 R 14.1363683683 0.01
5.23598831957 R 14.1726312987 0.01
7.23536382156451 R 14.3666526125 0.01
9.19514772945214 R 14.565278051 0.058
11.1945232314467 R 14.727302854 0.01
13.1543071393343 R 14.817220295 0.012
17.1035686506969 R 14.8796803272 0.01
23.0423077655201 R 14.9303069155 0.01
26.0116773229317 R 15.0134883934 0.01
29.9708367328139 R 15.2281084885 0.012
32.9303083916988 R 15.4519098549 0.012
35.8996779491104 R 15.6017629746 0.023
-11.0361568550551 I 17.3318940731 0.169
-10.0859585966771 I 16.4008531814 0.043
-9.11596454125997 I 15.7542510259 0.172
-2.1775376754395 I 14.3335914131 0.016
-1.13825833034976 I 14.26414442 0.01
-0.197957970498428 I 14.2031927176 0.01
0.772036084918664 I 14.2412421523 0.01
1.79151963296937 I 14.2430627719 0.01
2.76151368838646 I 14.2779490672 0.01
3.74140564233027 I 14.3372836793 0.011
4.73119549480081 I 14.3595764857 0.01
5.73088324579806 I 14.4108135496 0.012
6.71077519974188 I 14.4756372366 0.011
7.70056505221241 I 14.5001991778 0.011
8.71015070173639 I 14.5476822792 0.01
9.68014475715349 I 14.5735611554 0.011
10.669934609624 I 14.6490716073 0.014
12.6693101116185 I 14.8604148515 0.019
14.6290940195062 I 15.0081804712 0.016
16.6284695215007 I 15.1047859998 0.019
18.5882534293883 I 15.159579298 0.022
22.5375149407509 I 15.0534513134 0.021
25.4969865996358 I 14.9962348657 0.02
28.4762540555741 I 14.922644679 0.019
31.4456236129857 I 14.8681076682 0.016
35.4047830228679 I 14.9066854281 0.024
38.3642546817528 I 15.1152491958 0.036
