Phase Band Mag Sigma
-10.3087904396878 B 15.1332745395 0.011
-8.30842956666723 B 14.7228000289 0.01
-7.35776301315187 B 14.5985603379 0.01
-0.396111063966533 B 14.1127940444 0.01
0.584263819352257 B 14.1170098249 0.01
3.56499957568439 B 14.2041678105 0.01
5.53565211891591 B 14.3263568532 0.01
13.4677761748117 B 15.186030819 0.01
15.408720388247 B 15.4505424375 0.01
28.2625244139102 B 16.417417144 0.016
31.2531629468507 B 16.5892398884 0.016
35.1845652566981 B 16.7712237859 0.037
39.1357731197551 B 16.9768229063 0.038
43.0869809828049 B 17.0772936784 0.02
52.9897575819322 B 17.2925921387 0.035
54.0097435716412 B 17.3579373411 0.036
57.9114375516996 B 17.408243525 0.02
61.8725481913505 B 17.4856652585 0.019
66.8239364909142 B 17.5624232178 0.035
70.7355332475666 B 17.6185169985 0.024
-13.3786511854158 V 15.1780700388 0.01
-11.3782903123953 V 14.8080389589 0.01
-10.4276237588799 V 14.663882809 0.01
-3.46597180969456 V 14.112938407 0.01
-2.48559692637576 V 14.1011599683 0.01
0.495138829956365 V 14.0665096562 0.01
2.46579137318789 V 14.1025319139 0.01
10.3979154290837 V 14.5414379254 0.01
12.338859642519 V 14.6927857774 0.01
25.1926636681822 V 15.299463635 0.01
28.1833022011226 V 15.4969875634 0.01
32.1147045109701 V 15.7150384225 0.021
36.0659123740271 V 15.9622743817 0.014
40.0171202370769 V 16.1001314272 0.012
49.9198968362042 V 16.3684735022 0.019
50.9398828259131 V 16.3843808965 0.014
54.8415768059716 V 16.4955671871 0.015
58.8026874456225 V 16.5879145063 0.017
63.7540757451862 V 16.7286461851 0.014
67.6656725018386 V 16.8181270994 0.023
-12.0912902275264 R 15.1787658743 0.01
-10.0909293545058 R 14.7754199952 0.01
-9.14026280099046 R 14.6777801608 0.012
-2.17861085180512 R 14.1324278881 0.036
-1.19823596848633 R 14.1205114939 0.01
1.7824997878458 R 14.0911924153 0.01
3.75315233107732 R 14.1108620658 0.01
11.6852763869731 R 14.5413987623 0.01
13.6262206004084 R 14.577946786 0.01
26.4800246260716 R 14.9507959278 0.01
29.4706631590121 R 15.1133919996 0.01
33.4020654688596 R 15.4276182031 0.044
37.3532733319165 R 15.6456943432 0.011
41.3044811949663 R 15.8399066128 0.01
51.2072577940936 R 16.1855395861 0.015
52.2272437838026 R 16.2369752906 0.015
56.128937763861 R 16.3418241809 0.013
60.090048403512 R 16.4831644088 0.018
65.0414367030756 R 16.6302583002 0.023
68.953033459728 R 16.7405334719 0.024
-10.3087904396806 I 15.1802086998 0.023
-8.30842956666002 I 14.8342094526 0.025
-7.35776301314467 I 14.7331685807 0.024
-0.396111063959328 I 14.2474357176 0.016
0.584263819359463 I 14.256533696 0.018
3.56499957569159 I 14.3329598177 0.016
5.53565211892311 I 14.4017954609 0.011
13.4677761748189 I 14.7159392492 0.025
15.4087203882542 I 14.699743212 0.024
28.2625244139174 I 14.792992847 0.019
31.2531629468579 I 14.885697311 0.011
35.1845652567054 I 15.2169358934 0.06
39.1357731197623 I 15.3873690924 0.018
43.0869809828121 I 15.6083929631 0.016
52.9897575819394 I 16.0432897024 0.027
54.0097435716484 I 16.0982400178 0.028
57.9114375517068 I 16.2747781899 0.033
61.8725481913578 I 16.3786599752 0.034
66.8239364909214 I 16.5869450539 0.058
70.7355332475738 I 16.7701203052 0.046
